Num_Inscripcion;Razon_Social;Tipo_Via;Calle;Numero;Aproximacion;Cod_Postal;Poblacion;Barrio;Distrito;CIF;Fecha_Registro;Fecha_IPM;Primer_Tlfn;Email;Internet;Categoria;Ambito;Num_Socios;NumInscripcion_Fed_Vinculada;RazonSocial_Fed_Vinculada;FX_Carga
"1044";"ASOCIACION DE PADRES DE ALUMNOS DEL COLEGIO NACIONAL SAN CRISTOBAL";"CALLE";"BRAVO MURILLO";"39";"";"28015";"MADRID                                            ";"                    ";"CHAMBERI";"G81477267";"1995-06-12";"1996-03-29";"620927602";"ampasancris@gmail.com";"http://www.sankris.es	 ";"DE MADRES Y PADRES DEL ALUMNADO";"BARRIO";"173";"407";"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO 'FRANCISCO GINER DE LOS RIOS' - FAPA";"2025-12-31 04:15:15.2"
"1045";"ASOCIACION CULTURAL EL PORTICO";"CALLE";"SIERRA DE BOBIA";"19";"LOCAL 2, ESQUINA PEÑA NUEVA";"28031";"MADRID";"CASCO H.VALLECAS";"VILLA VALLECAS";"G80896640";"1995-06-14";"1996-04-26";"610015960";"pizacop@hotmail.com";"";"CULTURALES Y CASAS REGIONALES";"MUNICIPIO";"25";" ";" ";"2025-12-31 04:15:15.2"
"1046";"AJEDREZ: CULTURA Y DEPORTE";"CALLE";"ANTONIO SANCHA";" ";"S/N";"28042";"MADRID                                            ";"ALAMEDA DE OSUNA    ";"BARAJAS";"G81153264";"1995-06-19";;"912337104";" AJEDREZENMADRID@YAHOO.ES";"";"DEPORTIVAS";"MUNICIPIO";"25";" ";" ";"2025-12-31 04:15:15.2"
"1047";"ASOCIACION VECINAL LA UNION DE FUENCARRAL";"CALLE";"VILLACASTIN";"10";"BJ";"28034";"MADRID";"VALVERDE";"FUENCARRAL-EL PARDO";"G81249740";"1995-07-14";"2004-10-11";"917359950";"avlaunionf@gmail.com";"http://www.avlaunionfuencarral.org";"VECINALES";"BARRIO";"256";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"1050";"CLUB SOCIAL DE MAYORES DE LA ELIPA";"CALLE";"SANTA IRENE";" ";"S/N (LOS PINOS)";"28017";"MADRID                                            ";"VENTAS              ";"CIUDAD LINEAL";"G78502853";"1995-08-16";"2003-01-30";"630206877";"";"";"DE PERSONAS MAYORES, JUBILADAS Y PENSIONISTAS";"BARRIO";"19";" ";" ";"2025-12-31 04:15:15.2"
"1054";"ASOCIACION CHISPA";"CALLE";"LEONESES";"6";"";"28018";"MADRID";"PALOMERAS SURESTE";"PUENTE VALLECAS";"G81274763";"1995-11-07";;"917770948";"asociacionchispa@yahoo.es";"http://asociaciones-chispa-e-irisvallecano.webnode.cat/";"JUVENILES";"BARRIO";"40";"856";"COORDINADORA INFANTIL Y JUVENIL DE TIEMPO LIBRE DE VALLECAS";"2025-12-31 04:15:15.2"
"1058";"ASOCIACION DE PADRES DE ALUMNOS COLEGIO NACIONAL PIO XII";"CALLE";"DELFIN";"2";" ";"28029";"MADRID";"ALMENARA";"TETUAN";"G79951059";"1995-11-13";"1999-04-30";"913231257";"ampapioxii@hotmail.com";"";"DE MADRES Y PADRES DEL ALUMNADO";"BARRIO";"90";"407";"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO 'FRANCISCO GINER DE LOS RIOS' - FAPA";"2025-12-31 04:15:15.2"
"1062";"ASOCIACION CENTRO JUVENIL LA MODE";"CALLE";"VILLAAMIL";"18";"";"28039";"MADRID";"BERRUGUETE";"TETUAN";"G79859047";"1995-12-04";"1996-04-26";"913110750";"cjlamode@salesianas.org";"http://www.cjlamode.comxa.com";"JUVENILES";"BARRIO";"126";"2100";"FEDERACION DE CENTROS JUVENILES VALDOCO";"2025-12-31 04:15:15.2"
"1062";"ASOCIACION CENTRO JUVENIL LA MODE";"CALLE";"VILLAAMIL";"18";"";"28039";"MADRID";"BERRUGUETE";"TETUAN";"G79859047";"1995-12-04";"1996-04-26";"913110750";"cjlamode@salesianas.org";"http://www.cjlamode.comxa.com";"JUVENILES";"BARRIO";"126";"2213";"PLATAFORMA DE ASOCIACIONES DE TETUAN";"2025-12-31 04:15:15.2"
"1066";"ASOCIACION DE VECINOS EL PARRAL ALTO DEL ARENAL";"CALLE";"SAN FELIU DE GUIXOLS";"S/N";"(PARROQUIA SAN BERNABE)";"28038";"MADRID";"PORTAZGO";"PUENTE VALLECAS";"G81159923";"1995-12-05";"2004-10-11";"619869855";"antonio.martinez.presidente@hotmail.com";"";"VECINALES";"COMUNIDAD DE MADRID";"41";" ";" ";"2025-12-31 04:15:15.2"
"1073";"ASOCIACION CULTURAL FLAMENCA CARMEN AMAYA";"CALLE";"LA REVOLTOSA";"8";" ";"28031";"MADRID";"CASCO H.VALLECAS";"VILLA VALLECAS";"G81349862";"1996-02-05";"1996-06-27";"913321540";"carmen-amaya@carmen-amaya.com";"http://www.carmen-amaya.com";"CULTURALES Y CASAS REGIONALES";"MUNICIPIO";"30";" ";" ";"2025-12-31 04:15:15.2"
"1075";"ASOCIACION JUVENIL SAN EULOGIO";"CALLE";"PEÑA DE VARGAS";"9";"S/N";"28031";"MADRID";"CASCO H.VALLECAS    ";"VILLA VALLECAS";"G80851298";"1996-02-05";"1996-07-26";"691805135";"asociacion.san.eulogio@gmail.com";"http://www.asociacionsaneulogio.com";"JUVENILES";"BARRIO";"130";"856";"COORDINADORA INFANTIL Y JUVENIL DE TIEMPO LIBRE DE VALLECAS";"2025-12-31 04:15:15.2"
"1076";"CASA DE EXTREMADURA EN CARABANCHEL";"CALLE";"ALBARES DE LA RIBERA";"14";"1º IZQDA.";"28025";"MADRID";"BUENAVISTA";"CARABANCHEL";"G80959257";"1996-02-13";"1999-05-24";"914656605";"cexcarabanchel2015@gmail.com";"http://www.cexcarabanchel.com";"CULTURALES Y CASAS REGIONALES";"BARRIO";"57";"1284";"FEDERACION DE ASOCIACIONES EXTREMEÑAS EN LA COMUNIDAD DE MADRID";"2025-12-31 04:15:15.2"
"1076";"CASA DE EXTREMADURA EN CARABANCHEL";"CALLE";"ALBARES DE LA RIBERA";"14";"1º IZQDA.";"28025";"MADRID";"BUENAVISTA";"CARABANCHEL";"G80959257";"1996-02-13";"1999-05-24";"914656605";"cexcarabanchel2015@gmail.com";"http://www.cexcarabanchel.com";"CULTURALES Y CASAS REGIONALES";"BARRIO";"57";"243";"FEDERACION DE CASAS REGIONALES EN MADRID";"2025-12-31 04:15:15.2"
"1078";"ASOCIACION DE VECINOS ALMENARA DE LA VENTILLA";"CALLE";"GERANIOS";"22";"";"28029";"MADRID";"ALMENARA";"TETUAN";"G28748796";"1996-02-22";"1998-09-25";"650654971";"asocvecinosventilla@gmail.com";"";"VECINALES";"BARRIO";"205";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"1080";"ASOCIACION CULTURAL ESCUELA DE FUTBOL CLUB DEPORTIVO MAR ABIERTO";"CALLE";"ENRIQUE VELASCO";"45";"LOCAL BAJO";"28038";"MADRID";"NUMANCIA";"PUENTE VALLECAS";"G81387078";"1996-03-04";"1996-07-26";"677064160";"ef.marabierto@gmail.com";"";"CULTURALES Y CASAS REGIONALES";"MUNICIPIO";"3";" ";" ";"2025-12-31 04:15:15.2"
"1081";"ASOCIACION DE PADRES DE ALUMNOS DEL INSTITUTO DE EDUCACION SECUNDARIA  VILLA DE VALLECAS";"CALLE";"VILLARINO DE LOS AIRES";" ";"S/N";"28031";"MADRID                                            ";"CASCO H.VALLECAS    ";"VILLA VALLECAS";"G80279599";"1996-02-17";"1997-09-26";"646767878";"ampavilladevallecas@gmail.com";"";"DE MADRES Y PADRES DEL ALUMNADO";"MUNICIPIO";"37";"407";"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO 'FRANCISCO GINER DE LOS RIOS' - FAPA";"2025-12-31 04:15:15.2"
"1082";"ASOCIACION DE PADRES DE ALUMNOS NUESTRA SEÑORA DE LOS DOLORES CARABANCHEL";"CALLE";"TORDO";"15";" ";"28019";"MADRID";"SAN ISIDRO";"CARABANCHEL";"G80711385";"1996-03-01";"1996-06-27";"695302225";"ampansdolores@gmail.com";"";"DE MADRES Y PADRES DEL ALUMNADO";"BARRIO";"130";"407";"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO 'FRANCISCO GINER DE LOS RIOS' - FAPA";"2025-12-31 04:15:15.2"
"1087";"ASOCIACION DE ALCOHOLICOS REHABILITADOS DE CARABANCHEL Y LATINA - ARACYL";"CALLE";"EUGENIA DE MONTIJO";"54";"LOCAL";"28025";"MADRID";"VISTA ALEGRE";"CARABANCHEL";"G80723695";"1996-03-07";"1997-06-25";"610368570";"aracyl.redcapa@gmail.com";"http://www.aracyl telefonica.net	 ";"DE SALUD Y APOYO MUTUO";"COMUNIDAD DE MADRID";"35";"1673";"FEDERACION DE ALCOHOLICOS DE LA COMUNIDAD DE MADRID -FACOMA";"2025-12-31 04:15:15.2"
"1090";"CENTRO ACOMPAÑAMIENTO  MENORES Y JOVENES - CEAMJ";"CALLE";"RAFAEL SAN NARCISO";"15";"2º A";"28018";"MADRID";"PALOMERAS BAJAS";"PUENTE VALLECAS";"G79378022";"1996-03-12";;"917784862";"ceamjinternet@hotmail.com";"";"JUVENILES";"BARRIO";"43";" ";" ";"2025-12-31 04:15:15.2"
"1091";"AGRUPACION RECREATIVA ARGUMOSA";"CALLE";"ARGUMOSA";"23";"(BAR REVUELTA)";"28012";"MADRID";"EMBAJADORES";"CENTRO";"G80858814";"1996-03-14";"2004-10-15";"616885749";"TROFEOSANLORENZO@TELEFONICA.NET";"http://www.trofeosanlorenzo.com";"DEPORTIVAS";"DISTRITO";"35";" ";" ";"2025-12-31 04:15:15.2"
"1095";"ALCOHOLICOS REHABILITADOS DE VILLAVERDE - ARVIL";"CALLE";"POTES";"2";"";"28021";"MADRID";"VILLAVERDE ALTO C.H.";"VILLAVERDE";"G81387508";"1996-03-26";"2018-02-26";"917968904";"arvil@hotmail.es";"http://www.arvil.es";"DE SALUD Y APOYO MUTUO";"BARRIO";"50";"1673";"FEDERACION DE ALCOHOLICOS DE LA COMUNIDAD DE MADRID -FACOMA";"2025-12-31 04:15:15.2"
"1097";"ASOCIACION DE MADRES Y PADRES DE ALUMNOS COLEGIO DE EDUCACION INFANTIL Y PRIMARIA PRINCIPE DE ASTURIAS";"CARRETERA";"COLMENAR VIEJO";" ";"KM 15, C/ KANT Nº 2 (CANTOBLANCO)";"28049";"MADRID                                            ";"                    ";"FUENCARRAL-EL PARDO";"G79356937";"1996-03-28";"2004-10-15";"917340655";"ampaprincipedeasturias1@gmail.com";"http://www.uam.es/ampaprincipedeasturias	 ";"DE MADRES Y PADRES DEL ALUMNADO";"MUNICIPIO";"298";"407";"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO 'FRANCISCO GINER DE LOS RIOS' - FAPA";"2025-12-31 04:15:15.2"
"1100";"ASOCIACION DE PADRES DE ALUMNOS EIJO Y GARAY";"CALLE";"SEVERINO AZNAR EMBID";"6";"Y 8";"28011";"MADRID";"PUERTA DEL ANGEL";"LATINA";"G81575748";"1996-04-12";"1997-02-28";"914632441";"apaieseijo@fapaginerdelosrios.org";"http://ampaiseijoygaray.wordpress.com";"DE MADRES Y PADRES DEL ALUMNADO";"MUNICIPIO";"48";"407";"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO 'FRANCISCO GINER DE LOS RIOS' - FAPA";"2025-12-31 04:15:15.2"
"1103";"ASOCIACION ALTERNATIVA SOCIODEPORTIVA DE KANDIL - ASODEKA";"CALLE";"CRISTO DE LA VICTORIA";"";"S/N (CENTRO CULTURAL MARIANO MUÑOZ)";"28026";"MADRID";"PRADOLONGO";"USERA";"G80716814";"1996-04-22";"1996-10-31";"600281604";"asodeka@hotmail.com";"";"OTRAS DE ACCION SOCIAL";"COMUNIDAD DE MADRID";"17";" ";" ";"2025-12-31 04:15:15.2"
"1104";"ASOCIACION DE PADRES DE ALUMNOS COLEGIO LUZ CASANOVA - EMBAJADORES";"CALLE";"ALDEA DEL FRESNO";"1";"B";"28045";"MADRID                                            ";"CHOPERA             ";"ARGANZUELA";"G79746368";"1996-05-10";"1996-10-31";"914731099";"ampaluzcasanova@hotmail.com";"http://ice.feye.es/index.phh/ampa";"DE MADRES Y PADRES DEL ALUMNADO";"BARRIO";"179";" ";" ";"2025-12-31 04:15:15.2"
"1106";"ASOCIACION CULTURAL COOPERATIVA DE VIVIENDAS JOVENES DE ORCASITAS";"CALLE";"PADUL";"14";"LOCAL 2";"28041";"MADRID";"ORCASUR";"USERA";"G81452013";"1996-05-09";;"913698688";"cooperativajovenesorcasitas@hotmail.com";"";"CULTURALES Y CASAS REGIONALES";"MUNICIPIO";"11";" ";" ";"2025-12-31 04:15:15.2"
"1109";"ASOCIACION DE PADRES DE ALUMNOS DEL COLEGIO DE EDUCACION INFANTIL Y PRIMARIA  AZORIN";"CALLE";"GODELLA";"57";" ";"28021";"MADRID";"SAN CRISTOBAL";"VILLAVERDE";"G28873263";"1996-05-27";"1997-11-28";"915050194";"ampa.azorin@gmail.com";"";"DE MADRES Y PADRES DEL ALUMNADO";"BARRIO";"28";"407";"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO 'FRANCISCO GINER DE LOS RIOS' - FAPA";"2025-12-31 04:15:15.2"
"1111";"ASOCIACION DE PADRES COLEGIO PUBLICO FERNANDEZ MORATIN";"AVENIDA";"VALLADOLID";"2";"BAJO";"28008";"MADRID";"CASA DE CAMPO";"MONCLOA-ARAVACA";"G28668085";"1996-05-29";"2001-04-25";"606738043";"ampamoratin@gmail.com";"http://www.ampafernandezmoratin.com";"DE MADRES Y PADRES DEL ALUMNADO";"BARRIO";"112";"407";"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO 'FRANCISCO GINER DE LOS RIOS' - FAPA";"2025-12-31 04:15:15.2"
"1112";"ASOCIACION CULTURAL ORQUESTA SINFONICA CHAMARTIN";"CALLE";"CHILE";"25";"LOCAL";"28016";"MADRID";"NUEVA ESPAÑA";"CHAMARTIN";"G80732878";"1996-05-24";"1997-03-21";"913508680";"orquesta@oschamartin.org";"http://www.oschamartin.org";"CULTURALES Y CASAS REGIONALES";"MUNICIPIO";"37";" ";" ";"2025-12-31 04:15:15.2"
"1114";"ASOCIACION DE PADRES DE ALUMNOS COLEGIO PUBLICO NUESTRA SEÑORA DE LA FUENCISLA";"CALLE";"TOMELLOSO";"40";"";"28026";"MADRID                                            ";"ALMENDRALES         ";"USERA";"G79707246";"1996-06-10";"1997-03-21";"692271479";"ampafuencisla@gmail.com";"";"DE MADRES Y PADRES DEL ALUMNADO";"MUNICIPIO";"140";"407";"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO 'FRANCISCO GINER DE LOS RIOS' - FAPA";"2025-12-31 04:15:15.2"
"1116";"VIVE Y DEJA VIVIR MUNICIPIO MADRID";"CALLE";"CAMARENA";"191";"LOCAL POST. BJ.";"28047";"MADRID";"ALUCHE";"LATINA";"G79335089";"1996-06-25";"2005-05-11";"917173986";"asociacionviveydejavivir@gmail.com";"http://www.viveydejavivir.org";"FAMILIAS";"MUNICIPIO";"194";" ";" ";"2025-12-31 04:15:15.2"
"1120";"ASOCIACION DE VECINOS DEL PARQUE DE ROMA";"CALLE";"MARQUES DE LOZOYA";"14";"ESC. 3, 14-B, BUZON 88";"28007";"MADRID";"ESTRELLA";"RETIRO";"G80542558";"1996-07-01";;"915427601";"franciscogarde@sigarde.com";"";"VECINALES";"BARRIO";"60";" ";" ";"2025-12-31 04:15:15.2"
"1121";"ASOCIACION DE PADRES DE ALUMNOS EL BOSQUE";"AVENIDA";"SANTO ANGEL DE LA GUARDA";"4";"";"28039";"MADRID";"VALDEZARZA";"MONCLOA-ARAVACA";"G28871705";"1996-06-19";"1997-06-25";"699273634";"apaelbosque@gmail.com";"http://www.ampaescuelasbosque.es";"DE MADRES Y PADRES DEL ALUMNADO";"BARRIO";"280";"407";"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO 'FRANCISCO GINER DE LOS RIOS' - FAPA";"2025-12-31 04:15:15.2"
"1123";"HOGAR PARROQUIAL DEL MAYOR VIRGEN DE LLUC";"CALLE";"DOCTOR VALLEJO";"39";"";"28027";"MADRID";"QUINTANA";"CIUDAD LINEAL";"G28688265";"1996-07-09";"1997-05-27";"913672969";"hogarvirgendelluc@yahoo.es";"";"DE PERSONAS MAYORES, JUBILADAS Y PENSIONISTAS";"BARRIO";"110";" ";" ";"2025-12-31 04:15:15.2"
"1124";"AULA DE CULTURA BLASCO IBAÑEZ";"CALLE";"ZAIDA";"42";"1º A";"28019";"MADRID";"SAN ISIDRO";"CARABANCHEL";"G80702822";"1996-07-31";"1997-04-25";"914651822";"";"";"CULTURALES Y CASAS REGIONALES";"BARRIO";"62";" ";" ";"2025-12-31 04:15:15.2"
"1125";"ASOCIACION CULTURAL TALLER COMUNICACION RADIO ENLACE";"CALLE";"COSTA DEL SOL";"13";"POST. BAJO";"28033";"MADRID";"PINAR DEL REY";"HORTALEZA";"G79233680";"1996-09-06";"1997-02-28";"913813370";"radioenlace@radioenlace.org";"http://www.radioenlace.org";"CULTURALES Y CASAS REGIONALES";"MUNICIPIO";"115";"2052";"UNION DE RADIOS LIBRES Y COMUNITARIAS DE MADRID";"2025-12-31 04:15:15.2"
"1125";"ASOCIACION CULTURAL TALLER COMUNICACION RADIO ENLACE";"CALLE";"COSTA DEL SOL";"13";"POST. BAJO";"28033";"MADRID";"PINAR DEL REY";"HORTALEZA";"G79233680";"1996-09-06";"1997-02-28";"913813370";"radioenlace@radioenlace.org";"http://www.radioenlace.org";"CULTURALES Y CASAS REGIONALES";"MUNICIPIO";"115";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"1126";"ASOCIACION DE MADRES Y PADRES DE ALUMNOS COLEGIO PUBLICO ESPERANZA";"CALLE";"ANDORRA";"12";"";"28043";"MADRID";"CANILLAS";"HORTALEZA";"G79509170";"1996-06-05";"1997-02-28";"648569946";"ampa.ceip.esperanza@gmail.com";"";"DE MADRES Y PADRES DEL ALUMNADO";"BARRIO";"217";"407";"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO 'FRANCISCO GINER DE LOS RIOS' - FAPA";"2025-12-31 04:15:15.2"
"1128";"ASOCIACION DE PADRES DE ALUMNOS COLEGIO REINADO CORAZON DE JESUS";"CALLE";"WALIA";"21";" ";"28007";"MADRID";"NIÑO JESUS";"RETIRO";"G79702163";"1996-09-24";"1997-06-25";"616619152";"ampareinado@gmail.com";"";"DE MADRES Y PADRES DEL ALUMNADO";"BARRIO";"282";"775";"FEDERACION CATOLICA  DE ASOCIACIONES DE PADRES DE FAMILIA Y PADRES DE ALUMNOS DE MADRID - FECAPA";"2025-12-31 04:15:15.2"
"1130";"ASOCIACION DE PADRES DE ALUMNOS COLEGIO DE EDUCACION INFANTIL Y PRIMARIA DEHESA DEL PRINCIPE";"PASEO";"LANCEROS";"4";"";"28024";"MADRID";"CAMPAMENTO";"LATINA";"G80126154";"1996-10-01";"1997-05-27";"657785995";"ampa@ampadehesaprincipe.es";"http://www.ampadehesaprincipe.es";"DE MADRES Y PADRES DEL ALUMNADO";"COMUNIDAD DE MADRID";"196";"407";"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO 'FRANCISCO GINER DE LOS RIOS' - FAPA";"2025-12-31 04:15:15.2"
"1139";"ASOCIACION DE VECINOS ARECHAVALETA";"CALLE";"ARECHAVALETA";"20";"BJ. B";"28041";"MADRID";"LOS ANGELES";"VILLAVERDE";"G80242357";"1997-01-24";"2000-10-26";"699996267";"asociacionarechavaleta@gmail.com";"";"VECINALES";"BARRIO";"20";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"1140";"ASOCIACION ROSALEDA PAN BENDITO";"CALLE";"BELZUNEGUI";"15";"";"28025";"MADRID";"PUERTA BONITA";"CARABANCHEL";"G81383770";"1997-02-13";"1998-09-25";"915254211";"centrodedia@asociacionrosaleda.es";"http://www.centrolarosaleda.es";"DE PERSONAS MAYORES, JUBILADAS Y PENSIONISTAS";"COMUNIDAD DE MADRID";"26";" ";" ";"2025-12-31 04:15:15.2"
"1143";"ASOCIACION DE PADRES DE ALUMNOS DEL INSTITUTO DE EDUCACION SECUNDARIA CIUDAD DE LOS POETAS";"CALLE";"VALDESANGIL";"25";" ";"28039";"MADRID";"VALDEZARZA";"MONCLOA-ARAVACA";"G79613055";"1997-02-17";"1998-09-25";"913736900";"";"http://wwww.apacpoetas.blogspot.com.es";"DE MADRES Y PADRES DEL ALUMNADO";"BARRIO";"265";"407";"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO 'FRANCISCO GINER DE LOS RIOS' - FAPA";"2025-12-31 04:15:15.2"
"1145";"ASOCIACION CULTURAL LOS CHISPEROS DE ARGANZUELA";"CALLE";"JAIME EL CONQUISTADOR";"11";"5º A";"28045";"MADRID";"CHOPERA";"ARGANZUELA";"G79409421";"1997-03-03";;"914732354";"";"";"CULTURALES Y CASAS REGIONALES";"MUNICIPIO";"10";"2716";"FEDERACION DE GRUPOS TRADICIONALES MADRILEÑOS";"2025-12-31 04:15:15.2"
"1146";"ASOCIACION DE PADRES DE ALUMNOS COLEGIO SANTA MARIA - MARIANISTAS";"CALLE";"TOLOSA";"6";" ";"28041";"MADRID";"ORCASITAS";"USERA";"G78050234";"1997-02-20";"1997-09-26";"605832627";"ampa@santamariamadrid.es";"";"DE MADRES Y PADRES DEL ALUMNADO";"BARRIO";"200";" ";" ";"2025-12-31 04:15:15.2"
"1466";"ASOCIACION PARA LA INVESTIGACION Y EL ESTUDIO DE LA DEFICIENCIA MENTAL - CEPRI";"CALLE";"SUECIA";"36";"";"28022";"MADRID";"ROSAS";"SAN BLAS-CANILLEJAS";"G28719847";"2004-09-17";"2004-10-15";"913240255";"cepri@asociacioncepri.org";"http://www.asociacioncepri.org";"DE PERSONAS CON DISCAPACIDAD";"COMUNIDAD DE MADRID";"207";"3043";"FEDERACION AUTISMO MADRID";"2025-12-31 04:15:15.2"
"1467";"AFANIAS - ASOCIACION PRO PERSONAS CON DISCAPACIDAD INTELECTUAL";"CALLE";"BRAVO MURILLO";"101";"3º";"28020";"MADRID";"BELLAS VISTAS";"TETUAN";"G28303790";"2004-09-27";"2004-10-15";"914470116";"secretaria@afanias.org";"http://www.afanias.org";"DE SALUD Y APOYO MUTUO";"ESTATAL";"923";"975";"PLENA INCLUSION MADRID. ORGANIZACION DE ENTIDADES EN FAVOR DE PERSONAS CON DISCAPACIDAD INTELECTUAL DE MADRID";"2025-12-31 04:15:15.2"
"1468";"ASOCIACION FAMILIAR VECINOS ALONSO DE OJEDA ALAMEDA DE OSUNA";"CALLE";"CANOA";"11";"BAJO A";"28042";"MADRID";"ALAMEDA DE OSUNA";"BARAJAS";"G78673001";"2004-09-17";"2004-10-15";"629089474";"asociacion.afao@gmail.com";"http://www,afaoweb.blogstop.com";"VECINALES";"BARRIO";"320";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"1469";"SINDROME X FRAGIL DE MADRID ASFXM";"CALLE";"SEO DE URGEL";"9";"3ºC";"28033";"MADRID";"PINAR DEL REY";"HORTALEZA";"G81955247";"2004-09-27";"2005-05-10";"+34658235740";"xfragil@xfragil.net";"http://www.xfragil.net	 ";"DE PERSONAS CON DISCAPACIDAD";"COMUNIDAD DE MADRID";"96";"975";"PLENA INCLUSION MADRID. ORGANIZACION DE ENTIDADES EN FAVOR DE PERSONAS CON DISCAPACIDAD INTELECTUAL DE MADRID";"2025-12-31 04:15:15.2"
"1469";"SINDROME X FRAGIL DE MADRID ASFXM";"CALLE";"SEO DE URGEL";"9";"3ºC";"28033";"MADRID";"PINAR DEL REY";"HORTALEZA";"G81955247";"2004-09-27";"2005-05-10";"+34658235740";"xfragil@xfragil.net";"http://www.xfragil.net	 ";"DE PERSONAS CON DISCAPACIDAD";"COMUNIDAD DE MADRID";"96";"2661";"FEDERACION ESPAÑOLA SINDROME X FRAGIL";"2025-12-31 04:15:15.2"
"1469";"SINDROME X FRAGIL DE MADRID ASFXM";"CALLE";"SEO DE URGEL";"9";"3ºC";"28033";"MADRID";"PINAR DEL REY";"HORTALEZA";"G81955247";"2004-09-27";"2005-05-10";"+34658235740";"xfragil@xfragil.net";"http://www.xfragil.net	 ";"DE PERSONAS CON DISCAPACIDAD";"COMUNIDAD DE MADRID";"96";"1457";"FEDERACION ESPAÑOLA DE ENFERMEDADES RARAS - FEDER";"2025-12-31 04:15:15.2"
"1470";"PEÑA ATLETICA MEDIODIA";"CALLE";"SALITRE";"45";" ";"28012";"MADRID";"EMBAJADORES";"CENTRO";"G79983664";"2004-09-17";"2004-10-15";"915394143";" ";"";"CULTURALES Y CASAS REGIONALES";"COMUNIDAD DE MADRID";"70";" ";" ";"2025-12-31 04:15:15.2"
"1471";"ASOCIACION DE PADRES DE LAS INSTITUCIONES EDUCATIVAS Y CENTROS DE TRABAJO ANGEL DE LA GUARDA - ASPACEN";"CALLE";"JAEN";"2";"1º H";"28020";"MADRID";"CUATRO CAMINOS";"TETUAN";"G28646404";"2004-09-27";"2007-03-14";"670306245";"aspacen@hotmail.com";"";"DE MADRES Y PADRES DEL ALUMNADO";"ESTATAL";"8";"975";"PLENA INCLUSION MADRID. ORGANIZACION DE ENTIDADES EN FAVOR DE PERSONAS CON DISCAPACIDAD INTELECTUAL DE MADRID";"2025-12-31 04:15:15.2"
"1472";"ARTE PLENARIO";"CALLE";"GENERAL ZABALA";"24";" ";"28002";"MADRID";"CIUDAD JARDIN";"CHAMARTIN";"G81972523";"2004-09-16";"2004-10-15";"915610101";" ";"  ";"OTRAS DE ACCION SOCIAL";"ESTATAL";"359";" ";" ";"2025-12-31 04:15:15.2"
"1474";"ASOCIACION DE PADRES DE ALUMNOS DEL INSTITUTO DE EDUCACION SECUNDARIA CARLOS III";"CALLE";"ARCOS DE JALON";"116";"";"28037";"MADRID";"ARCOS";"SAN BLAS-CANILLEJAS";"G79851465";"2004-09-28";"2015-02-04";"681310396";"ampa.iescarlosiii@gmail.com";"";"DE MADRES Y PADRES DEL ALUMNADO";"COMUNIDAD DE MADRID";"65";"407";"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO 'FRANCISCO GINER DE LOS RIOS' - FAPA";"2025-12-31 04:15:15.2"
